0.0;-0.96;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-2.0;3.0;2.0;1.0;1.0;-1.0;-2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;-1.0;-3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;-1.0;0;0;1;0;0;1;0;0
0.0;-0.96;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-2.0;3.0;2.0;1.0;1.0;-1.0;-2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;-1.0;-3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;-1.0;0;0;1;0;0;1;0;0
0.0;-0.96;0.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-2.0;3.0;2.0;1.0;1.0;-1.0;-2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;-1.0;-3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;-1.0;0;0;1;0;0;1;0;0
0.0;-0.96;0.0;4.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-2.0;3.0;2.0;1.0;1.0;-1.0;-2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;-1.0;-3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;-1.0;0;1;0;0;0;0;1;0
0.0;-0.8;1.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;0.0;0.0;-2.0;-3.0;2.0;1.0;0.0;-1.0;0.0;0.0;2.0;0.0;-1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;0;1;0
0.0;-0.65;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;2.0;1.0;0.0;-1.0;2.0;1.0;0.0;-1.0;-2.0;3.0;2.0;0.0;0.0;-1.0;-2.0;0.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;0.0;0.0;-2.0;2.0;1.0;0.0;-1.0;0.0;2.0;0.0;-1.0;0.0;0;0;1;0;0;1;0;0
0.0;-0.63;1.0;5.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;-2.0;2.0;1.0;0.0;-1.0;0.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;0.0;0.0;-1.0;-2.0;0.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;2.0;1.0;0.0;0.0;-2.0;1.0;0.0;-1.0;0.0;0;0;1;0;0;1;0;0
0.0;-0.73;2.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;-3.0;2.0;1.0;0.0;0.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;-4.0;0.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;1.0;1.0;-1.0;-2.0;0.0;0.0;0.0;0.0;0;0;0;0;1;1;0;0
0.0;-0.73;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;-3.0;2.0;1.0;0.0;0.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;-4.0;0.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;1.0;1.0;-1.0;-2.0;0.0;0.0;0.0;0.0;0;0;0;1;0;1;0;0
0.0;-0.73;0.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;-3.0;2.0;1.0;0.0;0.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;-4.0;0.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;1.0;1.0;-1.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1;0
0.0;-0.76;1.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;-1.0;-2.0;3.0;0.0;1.0;0.0;-1.0;0.0;3.0;0.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;1.0;-1.0;-2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0;0;1;0;0;0;1;0
0.0;-0.76;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;-1.0;-2.0;3.0;0.0;1.0;0.0;-1.0;0.0;3.0;0.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;1.0;-1.0;-2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0;1;0;0;0;0;1;0
0.0;-0.8;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;0.0;0.0;-2.0;-3.0;2.0;1.0;0.0;-1.0;0.0;0.0;2.0;0.0;-1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;1;0;0
0.0;-0.8;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;0.0;0.0;-2.0;-3.0;2.0;1.0;0.0;-1.0;0.0;0.0;2.0;0.0;-1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;1;0;0
0.0;-0.8;0.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;0.0;0.0;-2.0;-3.0;2.0;1.0;0.0;-1.0;0.0;0.0;2.0;0.0;-1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;0;0;1
0.0;-0.8;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;2.0;0.0;0.0;-1.0;-2.0;-3.0;3.0;2.0;1.0;0.0;0.0;-2.0;-3.0;2.0;1.0;0.0;-1.0;0.0;0.0;2.0;0.0;-1.0;0.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1;0
0.0;-0.67;1.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;-2.0;2.0;1.0;0.0;-1.0;-2.0;0.0;1.0;0.0;-1.0;-2.0;-3.0;0.0;2.0;1.0;0.0;-1.0;-1.0;-3.0;2.0;1.0;0.0;0.0;-2.0;0.0;2.0;1.0;-1.0;-2.0;0.0;3.0;0.0;-1.0;-1.0;0;0;1;0;0;0;0;1
0.0;-0.71;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-2.0;0.0;2.0;1.0;0.0;-1.0;-1.0;2.0;2.0;1.0;0.0;0.0;-2.0;0.0;3.0;2.0;1.0;-1.0;-2.0;0.0;0.0;3.0;0.0;-1.0;-1.0;4.0;0.0;0.0;0.0;0;0;1;0;0;0;1;0
0.0;-0.71;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;-2.0;0.0;2.0;1.0;0.0;-1.0;-1.0;2.0;2.0;1.0;0.0;0.0;-2.0;0.0;3.0;2.0;1.0;-1.0;-2.0;0.0;0.0;3.0;0.0;-1.0;-1.0;4.0;0.0;0.0;0.0;0;1;0;0;0;0;1;0
0.0;-0.76;1.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;-2.0;0.0;1.0;0.0;-1.0;-2.0;1.0;1.0;0.0;-1.0;0.0;-3.0;0.0;2.0;1.0;0.0;-2.0;-3.0;0.0;3.0;0.0;2.0;0.0;-2.0;-2.0;4.0;3.0;0.0;0.0;-1.0;0.0;3.0;2.0;0.0;0;0;0;1;0;0;1;0
0.0;-0.76;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;-2.0;0.0;1.0;0.0;-1.0;-2.0;1.0;1.0;0.0;-1.0;0.0;-3.0;0.0;2.0;1.0;0.0;-2.0;-3.0;0.0;3.0;0.0;2.0;0.0;-2.0;-2.0;4.0;3.0;0.0;0.0;-1.0;0.0;3.0;2.0;0.0;0;0;1;0;0;1;0;0
0.0;-0.76;0.0;3.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;-2.0;0.0;1.0;0.0;-1.0;-2.0;1.0;1.0;0.0;-1.0;0.0;-3.0;0.0;2.0;1.0;0.0;-2.0;-3.0;0.0;3.0;0.0;2.0;0.0;-2.0;-2.0;4.0;3.0;0.0;0.0;-1.0;0.0;3.0;2.0;0.0;0;1;0;0;0;0;1;0
0.0;-0.06;1.0;3.0;3.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;-2.0;2.0;1.0;0.0;-1.0;-2.0;2.0;2.0;-1.0;-1.0;-2.0;-3.0;0.0;2.0;0.0;0.0;-1.0;-2.0;-4.0;0.0;2.0;1.0;0.0;0.0;0.0;4.0;3.0;2.0;1.0;0.0;4.0;3.0;0.0;1.0;0;0;1;0;0;0;1;0
0.0;0.07;0.0;3.0;1.0;3.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;709.0;708.0;707.0;0.0;0.0;709.0;708.0;0.0;706.0;710.0;709.0;709.0;706.0;706.0;705.0;712.0;0.0;709.0;0.0;707.0;706.0;705.0;711.0;0.0;709.0;708.0;0.0;707.0;712.0;711.0;710.0;709.0;708.0;712.0;711.0;710.0;0.0;0;0;1;0;0;0;0;1
0.0;1.01;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;1;0;0;0;0;1;0
0.0;1.01;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;0;0;1;0;0;0;1
0.0;1.01;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;0;1;0;0;1;0;0
0.0;1.01;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;0;1;0;0;0;0;1
0.0;1.01;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;0;1;0;0;0;0;1
0.0;1.01;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;0;1;0;0;0;0;1
0.0;1.01;0.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;-2.0;-3.0;2.0;0.0;0.0;-1.0;-2.0;3.0;1.0;0.0;-1.0;-1.0;-2.0;3.0;2.0;1.0;0.0;-1.0;-2.0;-3.0;3.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;-2.0;0.0;0.0;1.0;0.0;-1.0;0;1;0;0;0;0;1;0
